po_id,po_number,supplier_id,supplier_name,sku,product_name,ordered_qty,received_qty,order_date,expected_delivery_date,actual_delivery_date,status,quality_rating,notes,created_by,supplier_history
da2d3d75-7039-4785-b6cf-0a2081aa0f40,PO-2287,SUP046,Hydration Hub,BB-18311,Classic Instant Coffee,73.0,73.0,2025-11-04,2025-11-07,2025-11-07,received,4.0,,,
511ed43c-49a8-4b81-b7b7-ec09862ed5f6,PO-2288,SUP046,Hydration Hub,BB-23115,Malt Based Beverage Powder - Chocolate Flavour,225.0,0.0,2026-06-24,2026-06-27,,cancelled,,,,
15bfe585-b9f2-4d15-b8c5-4493be3ab89b,PO-2289,SUP046,Hydration Hub,BB-4103,Chocolate Health Drink - Bournvita,135.0,135.0,2025-03-04,2025-03-07,2025-03-07,received,4.0,,,
37e961c7-87df-4315-babb-ef50af1f19e3,PO-2291,SUP046,Hydration Hub,BB-8649,Darjeeling Black Tea - Bodh Second Flush,224.0,224.0,2026-05-03,2026-05-06,2026-05-04,received,4.0,,,
ff47a7d2-0f66-41b7-abbe-cae011770491,PO-2292,SUP046,Hydration Hub,BB-2610,"Green Tea - Pure, Whole Leaf",136.0,0.0,2025-08-13,2025-08-16,,cancelled,,,,
2225daff-3818-4f5b-8bfa-0199c3e82eab,PO-2294,SUP046,Hydration Hub,BB-24241,Herbal Tea - Organic Vedic Kadha,500.0,500.0,2025-12-18,2025-12-21,2025-12-19,received,5.0,,,
0f82fb64-8512-4d81-92de-23148b84a7fe,PO-2295,SUP046,Hydration Hub,BB-2610,"Green Tea - Pure, Whole Leaf",257.0,257.0,2025-04-11,2025-04-14,2025-04-13,received,4.0,,,
affcfc7b-3f97-4ddf-a6f2-9f6802dd483f,PO-2296,SUP046,Hydration Hub,BB-20844,Nutrition & Health Drink - Creamy Classic,578.0,578.0,2025-03-11,2025-03-14,2025-03-19,received,4.0,,,
6a09b850-b864-40cf-a5d7-921ae977b7e9,PO-2297,SUP046,Hydration Hub,BB-24241,Herbal Tea - Organic Vedic Kadha,276.0,276.0,2025-10-07,2025-10-10,2025-10-08,received,5.0,,,
e5a9b852-b0f2-4121-9dbf-91104d267bd8,PO-2298,SUP046,Hydration Hub,BB-10770,"Giloy Juice - Supports Immunity, Energy & Digestion",220.0,220.0,2025-06-26,2025-06-29,2025-06-27,received,5.0,,,
a3d53c89-bcde-429f-b71f-bfa5cd55bba2,PO-2299,SUP046,Hydration Hub,BB-9941,Pineapple 100% Fruit Juice - No Added Sugar,2648.0,2648.0,2025-12-21,2025-12-24,2025-12-22,received,4.0,,,
f436ae0e-9766-477f-aee9-1d025ed54d6c,PO-2300,SUP045,DrinkWell Distributors,BB-23326,Nutrition & Health Drink - Kesar Badam,527.0,527.0,2026-03-12,2026-03-17,2026-03-17,received,4.0,,,
aa94b29b-9711-4f7d-8768-ec3aade93b83,PO-2301,SUP045,DrinkWell Distributors,BB-11516,Jamun Drink,903.0,903.0,2026-03-16,2026-03-21,2026-03-19,received,4.0,,,
ed9c995c-19ab-4be3-89eb-5bdb3aec64ce,PO-2302,SUP045,DrinkWell Distributors,BB-2610,"Green Tea - Pure, Whole Leaf",211.0,211.0,2025-10-14,2025-10-19,2025-10-17,received,5.0,,,
e9223455-4e31-4a40-8937-f0c0d7698575,PO-2303,SUP045,DrinkWell Distributors,BB-18428,Fruit Power Juice - Pineapple,1348.0,1348.0,2026-04-13,2026-04-18,2026-04-17,received,5.0,,,
4fec7d58-b9e3-4ce3-9479-5e2b76e8e242,PO-2305,SUP045,DrinkWell Distributors,BB-19836,Classic Instant Coffee,187.0,184.0,2026-05-23,2026-05-28,2026-05-29,received,4.0,,,
7cda7a5d-4d76-4983-aeb9-2e3df35e353d,PO-2306,SUP045,DrinkWell Distributors,BB-8168,Classic Instant Coffee,104.0,104.0,2025-06-04,2025-06-09,2025-06-09,received,5.0,,,
5eecfe5b-24a9-4245-8482-afcbbd8b386e,PO-2307,SUP045,DrinkWell Distributors,BB-3220,"Litchi & Aloe Vera Smoothie - 100% Natural, No Added Sugar",1057.0,1057.0,2025-05-04,2025-05-09,2025-05-14,received,4.0,,,
17b74140-581d-4504-8c9b-c7d16c0f261e,PO-2308,SUP045,DrinkWell Distributors,BB-7216,Masala Tea,765.0,765.0,2026-03-19,2026-03-24,2026-03-23,received,5.0,,,
27f6f1d5-02a0-414a-a053-9fab44c345c9,PO-2310,SUP045,DrinkWell Distributors,BB-3220,"Litchi & Aloe Vera Smoothie - 100% Natural, No Added Sugar",622.0,622.0,2025-06-18,2025-06-23,2025-06-21,received,4.0,,,
47b858f9-e213-4d7e-a850-ba2b92b1f530,PO-2311,SUP045,DrinkWell Distributors,BB-27473,Squash - Kokum,396.0,396.0,2025-06-14,2025-06-19,2025-06-22,received,4.0,,,
c9a6bca6-9378-468d-9a18-baa9be7da42a,PO-2312,SUP045,DrinkWell Distributors,BB-22574,Maaza Juice - Mango 1.5 L + Coca Cola Soft Drink 1.75 L Bottle,150.0,0.0,2026-05-29,2026-06-03,,cancelled,,,,
94bb1c1c-76f6-4f48-99f3-43c3a783650f,PO-2313,SUP045,DrinkWell Distributors,BB-5050,Insta - Nimbupaani,214.0,214.0,2025-01-19,2025-01-24,2025-01-25,received,4.0,,,
45e46e46-6105-4f4a-9658-afcecbbe438a,PO-2315,SUP033,HomeCare Solutions,BB-26133,"Incense sticks - Lia, Chandanam",816.0,816.0,2026-01-26,2026-01-31,2026-01-31,received,4.0,,,
307ce672-cbcb-4d94-b96d-beffe9ab3bcd,PO-2316,SUP033,HomeCare Solutions,BB-304,Matic Top Load Detergent Powder,70.0,70.0,2025-11-07,2025-11-12,2025-11-10,received,5.0,,,
37963bc7-e04e-4289-980a-515c74f7acf8,PO-2317,SUP033,HomeCare Solutions,BB-7456,"Spray - Home & Office Air Freshener, Violet Valley Bloom",274.0,274.0,2025-08-05,2025-08-10,2025-08-08,received,5.0,,,
cd583183-c081-41cd-9a70-1d012567ef45,PO-2318,SUP033,HomeCare Solutions,BB-1218,Single Line Spiral Book - 21x29.7 cm,449.0,449.0,2025-08-30,2025-09-04,2025-09-08,received,4.0,,,
64852859-7a8e-4155-80fb-8aaa530a039b,PO-2321,SUP033,HomeCare Solutions,BB-16342,"Detergent Powder - Matic, Top Load",111.0,111.0,2026-06-22,2026-06-27,2026-06-27,received,3.0,,,
d0dc764b-36bb-4871-96da-f6ad20796c39,PO-2322,SUP033,HomeCare Solutions,BB-2738,Kitchen Towel Paper Tissue Roll Pack of 2,198.0,198.0,2026-01-31,2026-02-05,2026-02-05,received,5.0,,,
88ac2335-c358-42e7-955a-297e695600f2,PO-2323,SUP033,HomeCare Solutions,BB-22082,"Dark blue Printed Pencil Pouch - Fabric &  PU, BB1255DE",349.0,349.0,2025-02-02,2025-02-07,2025-02-06,received,4.0,,,
2c5b31cc-303c-45e8-8fa9-bdc1e4ed36d4,PO-2324,SUP033,HomeCare Solutions,BB-2500,Air Effects Room Freshener - Anti Tobacco,229.0,229.0,2026-05-14,2026-05-19,2026-05-18,received,5.0,,,
56020a9a-e048-4ab8-ad49-bfa7208c529c,PO-2325,SUP033,HomeCare Solutions,BB-13586,Choumukha - Size 0,532.0,532.0,2026-02-15,2026-02-20,2026-02-19,received,4.0,,,
50d4c800-e677-4d22-97c4-ddc1b111192c,PO-2326,SUP033,HomeCare Solutions,BB-3793,Touch 'N' Fresh - Lemon,742.0,742.0,2025-10-24,2025-10-29,2025-10-28,received,5.0,,,
51bbbf3a-db8e-4958-85d4-16aa5c0d9b3b,PO-2327,SUP033,HomeCare Solutions,BB-12174,Plastic Broom,222.0,222.0,2025-05-06,2025-05-11,2025-05-10,received,5.0,,,
dfda9d35-84df-4d95-b670-2f251855e4b8,PO-2328,SUP033,HomeCare Solutions,BB-8803,"Laundry Basket With Handle - Printed Non-Woven Cloth, Majenta",64.0,0.0,2026-01-11,2026-01-16,,cancelled,,,,
583ba021-d189-45fe-adbb-644d62d732ff,PO-2329,SUP033,HomeCare Solutions,BB-3793,Touch 'N' Fresh - Lemon,658.0,658.0,2026-02-04,2026-02-09,2026-02-11,received,4.0,,,
66d5b424-22d9-41dd-b061-5f5a7afd2653,PO-2330,SUP031,CleanHome Supplies,BB-8258,"Toilet Roll - 2 Ply -100% Virgin Pulp/Paper, Pack of 4",162.0,158.0,2026-03-10,2026-03-15,2026-03-13,received,5.0,,,
f8ea5094-ff69-4722-beed-e31095ab16d0,PO-2331,SUP031,CleanHome Supplies,BB-10106,Maxx Spin Mop With 2 Refills - Aqua Green,65.0,65.0,2026-03-12,2026-03-17,2026-03-16,received,4.0,,,
8a2a10d1-fdac-4415-982f-23d5207349c7,PO-2332,SUP031,CleanHome Supplies,BB-15553,Stain Remover,222.0,222.0,2025-10-12,2025-10-17,2025-10-17,received,5.0,,,
82247a98-0173-42ca-9195-d40a5e2c73eb,PO-2333,SUP031,CleanHome Supplies,BB-21057,Eco Bake Cooking & Parchment Paper,411.0,411.0,2026-05-20,2026-05-25,2026-05-25,received,4.0,,,
3f9de6f4-b075-476e-9bc6-b4f093874601,PO-2334,SUP031,CleanHome Supplies,BB-10972,"Bathroom Cleaner Liquid - Lemon 1 L + Toilet Cleaner - Bleach, White & Shine - 500 ml",347.0,332.0,2026-06-25,2026-06-30,2026-06-28,received,5.0,,,
9ea1f292-1759-4347-9865-2096dcca9416,PO-2335,SUP031,CleanHome Supplies,BB-1045,Washing Machine Cleaner,287.0,287.0,2025-06-03,2025-06-08,2025-06-06,received,4.0,,,
ab861ad0-ddbb-4840-9395-f66b582d9827,PO-2336,SUP031,CleanHome Supplies,BB-3367,Aluminium Foil - 18 Microns,376.0,376.0,2026-04-04,2026-04-09,2026-04-08,received,5.0,,,
49bf3642-575a-40ff-bdf0-618013edbecf,PO-2337,SUP031,CleanHome Supplies,BB-10938,Scrub Pad,870.0,870.0,2025-08-25,2025-08-30,2025-08-30,received,5.0,,,
e9c499e9-9286-45e9-a7fd-bd5012cd7a32,PO-2338,SUP031,CleanHome Supplies,BB-20384,Maharaja Plastic Soap Case - Lily Garden Brown,2071.0,0.0,2025-11-04,2025-11-09,,cancelled,,,,
8bc6fadf-bcb2-4b71-9564-584eac4eb005,PO-2339,SUP031,CleanHome Supplies,BB-25618,Pencil Smart Kit,120.0,118.0,2026-05-01,2026-05-06,2026-05-07,received,4.0,,,
bff8dd53-f3a7-4ff4-83dd-2f77a7a2a18e,PO-2340,SUP031,CleanHome Supplies,BB-19878,"Shoe Shiner Sponge - Black, Handy Shine",1171.0,1171.0,2026-02-13,2026-02-18,2026-02-16,received,4.0,,,
7de5acf5-2f49-4386-bdeb-52a4571a5c31,PO-2341,SUP031,CleanHome Supplies,BB-16165,Sapphire Storage Container - Assorted Colour,313.0,290.0,2025-10-30,2025-11-04,2025-11-03,received,4.0,,,
83638055-bb78-49c5-b186-a94aa1fd8cc8,PO-2342,SUP031,CleanHome Supplies,BB-15553,Stain Remover,250.0,231.0,2026-02-12,2026-02-17,2026-02-17,received,5.0,,,
f27c416f-4d9e-4c7b-a400-7d03d47402ef,PO-2343,SUP031,CleanHome Supplies,BB-26992,Natural Mosquito Repellent,315.0,0.0,2025-04-19,2025-04-24,,cancelled,,,,
1a15d3b4-7dd1-4306-a299-18febde5b18e,PO-2344,SUP031,CleanHome Supplies,BB-8691,"Christmas-Xmas Paper Hangable Santa Snowman Decoration - Multicolour, BB1126-5",797.0,797.0,2026-01-23,2026-01-28,2026-01-26,received,4.0,,,
7acb22fd-5619-4f10-a612-668882d21ba6,PO-2345,SUP032,SparkleClean Distributors,BB-14045,So Soft 3 Ply - Toilet Tissue Rolls,266.0,246.0,2026-06-03,2026-06-07,2026-06-11,received,5.0,,,
5e3d23cd-3dc7-4794-b401-c8960d0a0469,PO-2346,SUP032,SparkleClean Distributors,SKU-W-01,Premium Umbrella,622.0,622.0,2025-09-26,2025-09-30,2025-09-30,received,5.0,,,
d7fc75a2-beda-477b-b4ee-34e205f58d5c,PO-2347,SUP032,SparkleClean Distributors,BB-3793,Touch 'N' Fresh - Lemon,479.0,479.0,2025-11-09,2025-11-13,2025-11-13,received,5.0,,,
cf0bb706-ce7d-4c51-8a5f-7b9ff5d19b20,PO-2350,SUP032,SparkleClean Distributors,BB-25435,"Spiral Notebook - Single Line, 6 Subjects, 300 Pages",658.0,658.0,2026-02-13,2026-02-17,2026-02-16,received,3.0,,,
ed27b779-b347-43fc-959a-82da69eaf5ed,PO-2351,SUP032,SparkleClean Distributors,BB-17574,Incense Sticks - Dasara,1335.0,1335.0,2025-11-18,2025-11-22,2025-11-24,received,5.0,,,
971f6179-1360-496f-941a-a2c9710673d1,PO-2353,SUP032,SparkleClean Distributors,BB-16892,Octane Colour Fest Blue Ball Pen,1406.0,1406.0,2025-05-15,2025-05-19,2025-05-18,received,4.0,,,
794bc7c7-1f77-4fa6-99e9-9bd5f993d3e5,PO-2354,SUP032,SparkleClean Distributors,BB-8131,Camphor Tablets,3148.0,2902.0,2026-05-25,2026-05-29,2026-05-29,received,4.0,,,
c7bf97d1-98c7-4d79-96b3-98599c490a5a,PO-2355,SUP032,SparkleClean Distributors,BB-7442,K120 USB Keyboard Wired,44.0,44.0,2025-06-02,2025-06-06,2025-06-06,received,4.0,,,
3f9fd9aa-ccb7-4cda-a6e4-ccdf379fee7b,PO-2356,SUP032,SparkleClean Distributors,BB-18639,Fabric Conditioner - Ocean Breeze,531.0,510.0,2025-09-14,2025-09-18,2025-09-16,received,5.0,,,
510a13b4-1073-4732-aa5c-9ea278f61e88,PO-2357,SUP032,SparkleClean Distributors,BB-24761,Tap Cleaner,234.0,234.0,2025-03-28,2025-04-01,2025-04-01,received,5.0,,,
b8801421-e8c2-40b0-a8fd-3bc57e29f747,PO-2358,SUP032,SparkleClean Distributors,BB-6384,"Multi Utility Plastic Basket - Small, Smokey Grey, Royal",751.0,751.0,2026-02-15,2026-02-19,2026-02-19,received,4.0,,,
a0d7e10e-47a6-4952-b078-5621cf1ea349,PO-2359,SUP032,SparkleClean Distributors,BB-6764,Casablanca Serving Tray - Small & Medium,203.0,197.0,2025-03-25,2025-03-29,2025-03-27,received,5.0,,,
de98a972-116f-4489-a7ba-105266ee89d1,PO-2360,SUP034,FreshHome Wholesale,BB-13394,Dustpack & Brush - Mini,301.0,301.0,2026-03-09,2026-03-15,2026-03-15,received,4.0,,,
ff130585-0d49-43bb-aa80-1f8d3c27f61c,PO-2361,SUP034,FreshHome Wholesale,BB-9379,Complete Detergent Washing Powder,706.0,671.0,2026-01-21,2026-01-27,2026-01-27,received,5.0,,,
d3b43105-dd18-4533-9462-a6f68469aa66,PO-2362,SUP034,FreshHome Wholesale,BB-14632,Soild Gel Air Freshener - After The Rain Inspiration,208.0,208.0,2026-02-05,2026-02-11,2026-02-10,received,5.0,,,
94040d46-a3a4-4b26-9404-d194e49f4a82,PO-2363,SUP034,FreshHome Wholesale,BB-23722,"Plastic Basket Fruit & Vegetable Colander/Strainer - Small, Blue, Deluxe, 13220 OI",1091.0,1091.0,2025-12-30,2026-01-05,2026-01-05,received,5.0,,,
c2dbd05e-5bf6-4254-ad07-50aac4542880,PO-2365,SUP034,FreshHome Wholesale,BB-27392,Industrial Wiper,64.0,64.0,2025-02-13,2025-02-19,2025-02-18,received,4.0,,,
3066cca7-4630-4653-bd31-2b13c1870937,PO-2367,SUP034,FreshHome Wholesale,BB-17887,"Imported Toilet Tissue Paper - Perfumed, Powder Scented 3Ply",118.0,118.0,2025-12-03,2025-12-09,2025-12-07,received,4.0,,,
9a7e3dab-36c3-45aa-a38a-98e7df331358,PO-2368,SUP034,FreshHome Wholesale,BB-10928,Mug 178 Frosty Deluxe Mug - Blue,1846.0,1846.0,2025-09-01,2025-09-07,2025-09-07,received,4.0,,,
ad12d7c4-f4f1-4e13-8ff9-ff1b501dee27,PO-2369,SUP034,FreshHome Wholesale,BB-5341,Adhesive - Shoe Fix Shoe Repair,615.0,0.0,2026-01-03,2026-01-09,,cancelled,,,,
92a71603-f807-4b5f-9dc1-615acada1757,PO-2371,SUP034,FreshHome Wholesale,BB-12174,Plastic Broom,558.0,558.0,2025-08-31,2025-09-06,2025-09-07,received,5.0,,,
21d11c62-609c-4b8a-8ab1-810785224fba,PO-2372,SUP034,FreshHome Wholesale,BB-11357,"Brass Deepa Matki - Round, No.2",236.0,236.0,2025-03-08,2025-03-14,2025-03-13,received,4.0,,,
d19be965-5d05-4f29-ae45-7f25cdf24c30,PO-2373,SUP034,FreshHome Wholesale,BB-1564,Bathroom Tile Scrubber Brush,412.0,412.0,2026-05-05,2026-05-11,2026-05-09,received,4.0,,,
ecd0a06c-4651-4a09-998a-017d10881e3c,PO-2374,SUP034,FreshHome Wholesale,BB-7244,Brass Prasad Plate - 7 Inch,471.0,471.0,2025-09-12,2025-09-18,2025-09-21,received,5.0,,,
d36e066e-d572-43a7-9b0e-be635da837ec,PO-2375,SUP036,EcoClean India,BB-20461,Intense Gel Mountain Fresh,208.0,208.0,2025-02-10,2025-02-15,2025-02-14,received,5.0,,,
d1b1eff5-23e7-4e00-8ed9-88fb860e23b5,PO-2376,SUP036,EcoClean India,BB-16496,"Decorative Wax Candles Scented - Pink, BB-1263- Rose",489.0,0.0,2025-09-09,2025-09-14,,cancelled,,,,
def3a042-d707-4a99-aaff-4545548e88a3,PO-2377,SUP036,EcoClean India,BB-10106,Maxx Spin Mop With 2 Refills - Aqua Green,37.0,37.0,2026-06-09,2026-06-14,2026-06-16,received,5.0,,,
65ea36be-ef7d-4f5e-8488-cb7b75a5f5c3,PO-2378,SUP036,EcoClean India,BB-2234,Mystic Rose - Toilet Air Freshener,445.0,445.0,2025-07-27,2025-08-01,2025-08-03,received,4.0,,,
a76ec9fb-9671-42c0-b382-1b73caff650f,PO-2379,SUP036,EcoClean India,BB-18580,Steel Mop,134.0,134.0,2026-04-25,2026-04-30,2026-04-29,received,4.0,,,
d3208daf-9a1a-470e-850f-aad619d80668,PO-2380,SUP036,EcoClean India,BB-19743,Cleaning Acid,1122.0,1122.0,2025-05-24,2025-05-29,2025-05-29,received,4.0,,,
80ba0254-808a-471c-925b-8b26e2d61f53,PO-2382,SUP036,EcoClean India,BB-9657,Plastic Dustbin / Garbage Bin swing with Lid - Grey Colour,92.0,86.0,2026-02-14,2026-02-19,2026-02-17,received,5.0,,,
7704b40b-e21b-4ae0-b507-ace3af9af98b,PO-2383,SUP036,EcoClean India,BB-8435,Agarbathi - Variety Combi Pcke Pure,476.0,476.0,2025-01-16,2025-01-21,2025-01-20,received,3.0,,,
0c441764-2ae9-4d2b-9b96-4d3560fdf10c,PO-2384,SUP036,EcoClean India,BB-304,Matic Top Load Detergent Powder,126.0,126.0,2025-07-29,2025-08-03,2025-08-06,received,4.0,,,
584dc9dc-f874-49ac-89eb-e6a303540f6d,PO-2385,SUP036,EcoClean India,BB-10800,"Wet Mop - Floor Cleaning Cotton With Steel Stick, Medium",262.0,262.0,2025-06-14,2025-06-19,2025-06-24,received,4.0,,,
b2c7ea6a-be4c-46c2-b10e-ae840f429650,PO-2386,SUP036,EcoClean India,BB-1307,Lavender Potpourri,256.0,256.0,2025-08-15,2025-08-20,2025-08-20,received,4.0,,,
6b76a701-cec7-47cb-90e3-5be2d625e5a9,PO-2387,SUP036,EcoClean India,BB-23826,"Ball Hanging Rice Paper Decorative Lantern - Kandal White, 14 Inch",517.0,517.0,2025-11-24,2025-11-29,2025-11-28,received,5.0,,,
88e4932a-2f34-4bd0-bc6a-16510582724b,PO-2388,SUP036,EcoClean India,BB-12188,Cereal Flip Lid Container/Storage Jar - Assorted Colour,681.0,681.0,2025-01-31,2025-02-05,2025-02-03,received,4.0,,,
498bd026-d1d6-4ff2-ba9a-896f5b793ca4,PO-2389,SUP036,EcoClean India,BB-25526,Colour Pencils,501.0,501.0,2025-08-20,2025-08-25,2025-08-25,received,5.0,,,
e9571f22-8ed3-48ff-8913-d8d7e28d69d5,PO-2390,SUP035,HygieneFirst Supplies,BB-6186,"Decorative Wax Scented Candles & Holder - Red, BB-1263, Strawberry",223.0,203.0,2025-12-05,2025-12-09,2025-12-07,received,4.0,,,
e68be772-9c30-4992-9c5f-4c579680cdcb,PO-2391,SUP035,HygieneFirst Supplies,BB-11243,Plastic Dustbin - Peach,255.0,255.0,2026-04-05,2026-04-09,2026-04-10,received,5.0,,,
23af3b6f-f790-43de-9090-40dcdd0aa743,PO-2392,SUP035,HygieneFirst Supplies,BB-19206,"Envelope - Cloth Lined, Green, 10 x 8 inches",283.0,283.0,2025-08-18,2025-08-22,2025-08-22,received,4.0,,,
04c369af-3721-424e-bd56-485b96ba8506,PO-2393,SUP035,HygieneFirst Supplies,BB-1948,"Brass Dhoop Aarti With Wooden Handle,No.3",329.0,329.0,2026-03-05,2026-03-09,2026-03-09,received,4.0,,,
b5d1b936-2b02-42cc-b2b9-23e4bb02ea81,PO-2394,SUP035,HygieneFirst Supplies,BB-26795,Solitaire Multi-Purpose Plastic Basket 334 With Lid - Assorted Colour,141.0,141.0,2025-12-04,2025-12-08,2025-12-07,received,5.0,,,
7cd2b98f-15a3-4a52-b5ea-aba91bae6967,PO-2395,SUP035,HygieneFirst Supplies,BB-18599,Single Line Soft Bound Long Book 19x31 Cm,1571.0,1571.0,2025-10-26,2025-10-30,2025-10-29,received,4.0,,,
b53bc255-f713-4487-a61e-e64c12e0b0a5,PO-2396,SUP035,HygieneFirst Supplies,BB-10800,"Wet Mop - Floor Cleaning Cotton With Steel Stick, Medium",330.0,330.0,2026-05-13,2026-05-17,2026-05-16,received,5.0,,,
0ec9445a-cc16-468f-8a0c-3c0af247856e,PO-2397,SUP035,HygieneFirst Supplies,BB-3367,Aluminium Foil - 18 Microns,332.0,332.0,2025-07-04,2025-07-08,2025-07-13,received,5.0,,,
7bcb2d45-8db7-45d5-862e-464bfbcd4905,PO-2398,SUP035,HygieneFirst Supplies,BB-8697,Fevicryl - Pearl Kit,705.0,705.0,2026-02-19,2026-02-23,2026-02-27,received,4.0,,,
67e56dd2-4a28-461d-82fc-f4d68e7ce452,PO-2399,SUP035,HygieneFirst Supplies,BB-4823,Geometry Box - Asteroid,342.0,342.0,2025-03-09,2025-03-13,2025-03-11,received,4.0,,,
9692a289-fcde-49b0-ad8c-4d6bff061846,PO-2400,SUP035,HygieneFirst Supplies,BB-15099,"Decorative Scented Candles - White, BB-1259-3 White",250.0,250.0,2025-07-30,2025-08-03,2025-08-07,received,4.0,,,
ad2c19bd-4ed3-424e-8c28-13417c312cd2,PO-2401,SUP035,HygieneFirst Supplies,BB-13292,Selpak Kitchen Towel Paper Tissue Roll 100pcs + Vim Dishwash Gel - Lemon 500ml,164.0,164.0,2025-02-28,2025-03-04,2025-03-03,received,4.0,,,
100b8693-712b-4eef-95c7-b94b8804c72d,PO-2402,SUP035,HygieneFirst Supplies,BB-1307,Lavender Potpourri,306.0,306.0,2026-03-16,2026-03-20,2026-03-19,received,4.0,,,
f9227ee4-3461-44d9-8ffe-70026d50c638,PO-2403,SUP035,HygieneFirst Supplies,BB-22393,Cosmos Premium Plastic Soap Dish - Assorted Colour,560.0,560.0,2025-10-27,2025-10-31,2025-11-04,received,4.0,,,
82ccc90c-daad-480c-ad07-468ac418f76f,PO-2404,SUP035,HygieneFirst Supplies,BB-6442,Powder - Sandal,2571.0,2571.0,2025-04-14,2025-04-18,2025-04-16,received,5.0,,,
04740422-daad-427e-99dd-0d1566c2cec9,PO-2405,SUP058,ProteinFresh Suppliers,BB-15249,Sausages - Smoked Chicken,543.0,543.0,2025-02-20,2025-02-24,2025-02-23,received,5.0,,,
c3d722b3-3fb7-402d-8e97-3cbdf2291343,PO-2406,SUP058,ProteinFresh Suppliers,BB-19414,Chicken - Salami Plain Slice,322.0,322.0,2025-05-14,2025-05-18,2025-05-16,received,4.0,,,
782f47d1-8ba0-4142-ac7e-1e87e6db1aab,PO-2407,SUP058,ProteinFresh Suppliers,BB-24749,Buffalo Mince,238.0,227.0,2026-05-02,2026-05-06,2026-05-11,received,3.0,,,
7ca9ac1f-f8ec-40c1-ae2a-d073a2846027,PO-2408,SUP058,ProteinFresh Suppliers,BB-17615,Chicken Cheese Sausages,252.0,252.0,2026-02-01,2026-02-05,2026-02-03,received,4.0,,,
3c462eb2-9ec2-4a8f-acd8-0d051e7f680a,PO-2409,SUP058,ProteinFresh Suppliers,BB-5388,"Pork - Mortadella with Pistachios, P.G.I, Sliced",131.0,128.0,2025-08-31,2025-09-04,2025-09-07,received,5.0,,,
82648299-150e-4f7c-a32f-9eb89efa2441,PO-2410,SUP058,ProteinFresh Suppliers,BB-22441,Pork - Garlic Sausage,177.0,160.0,2026-06-25,2026-06-29,2026-06-29,received,5.0,,,
9badc392-cc69-4361-87c6-5c1830bda563,PO-2411,SUP058,ProteinFresh Suppliers,BB-14935,Fresh Catch Prawn Torpedoes,122.0,122.0,2025-07-01,2025-07-05,2025-07-05,received,5.0,,,
5123a12e-6839-46bf-a77c-0cb2eddcc0ad,PO-2412,SUP058,ProteinFresh Suppliers,BB-22905,"Prawns - Jumbo, Peeled & Deveined",237.0,237.0,2025-08-12,2025-08-16,2025-08-15,received,5.0,,,
04357285-d4b4-44f6-a954-c2bdeee12325,PO-2413,SUP058,ProteinFresh Suppliers,BB-24749,Buffalo Mince,108.0,108.0,2025-12-23,2025-12-27,2025-12-30,received,4.0,,,
857d8b20-552d-47ce-8c55-ec6ebee5424b,PO-2414,SUP058,ProteinFresh Suppliers,BB-5388,"Pork - Mortadella with Pistachios, P.G.I, Sliced",82.0,82.0,2026-02-16,2026-02-20,2026-02-20,received,4.0,,,
c32c074e-4f80-44d6-a741-75667797c662,PO-2415,SUP058,ProteinFresh Suppliers,BB-23320,Canned Sardine - in Brine,451.0,434.0,2026-04-08,2026-04-12,2026-04-16,received,5.0,,,
3b124be0-c182-4ee5-88f0-691e70a64d6f,PO-2416,SUP058,ProteinFresh Suppliers,BB-26867,"Pork - Salami Milano, Sliced",184.0,184.0,2025-03-25,2025-03-29,2025-03-28,received,4.0,,,
225d4101-a174-47d2-b96a-faac0315fa63,PO-2417,SUP058,ProteinFresh Suppliers,BB-23320,Canned Sardine - in Brine,931.0,931.0,2026-06-26,2026-06-30,2026-07-02,received,4.0,,,
67701e92-1084-4966-b795-d4f7662fd01f,PO-2418,SUP058,ProteinFresh Suppliers,BB-2498,Fried Strips - Chicken,420.0,420.0,2025-06-23,2025-06-27,2025-06-26,received,4.0,,,
8d548af8-0c43-4b61-8bc7-c1a1d01fc7a9,PO-2419,SUP058,ProteinFresh Suppliers,BB-24749,Buffalo Mince,249.0,249.0,2026-04-13,2026-04-17,2026-04-16,received,4.0,,,
ff01bbd0-58c7-4ba0-830f-6779ef32d334,PO-2420,SUP057,FreshCatch Meats,BB-26867,"Pork - Salami Milano, Sliced",137.0,137.0,2025-10-25,2025-10-28,2025-10-26,received,4.0,,,
550ed3ae-ca3c-4bba-a3ba-79cb13bbbd53,PO-2422,SUP057,FreshCatch Meats,BB-2498,Fried Strips - Chicken,130.0,130.0,2025-03-10,2025-03-13,2025-03-18,received,4.0,,,
6de83e19-de9c-46b0-a071-39b78d6e4a7a,PO-2423,SUP057,FreshCatch Meats,BB-853,Fresh Catch Basa Fish Portions,235.0,235.0,2025-09-10,2025-09-13,2025-09-11,received,5.0,,,
4b9bc68d-1a76-4b8f-a4ce-802127ac49da,PO-2424,SUP057,FreshCatch Meats,BB-25186,Catla Fish Large Curry Cut 1kg+Chicken Breast Boneless 500G+Chicken Mince 500G,65.0,65.0,2026-05-02,2026-05-05,2026-05-03,received,5.0,,,
fc534064-5b8a-4154-989d-cce06cddedc1,PO-2425,SUP057,FreshCatch Meats,BB-853,Fresh Catch Basa Fish Portions,98.0,90.0,2025-09-13,2025-09-16,2025-09-16,received,4.0,,,
